Trial,Enterprise_Value
12102,16286455.306670757
12103,16286581.23467823
12104,16289767.218184924
12105,16290635.789475745
12106,16291147.146914583
12107,16292435.923029698
12108,16292498.670136705
12109,16294127.372154599
12110,16294915.882285705
12111,16295001.435921697
12112,16296241.962566907
12113,16298049.865755653
12114,16305815.117583152
12115,16306292.666046895
12116,16306547.953655314
12117,16307720.78577626
12118,16310530.131323798
12119,16313828.371569168
12120,16315909.607116273
12121,16318788.307385743
12122,16320284.644198481
12123,16320409.007361272
12124,16321756.043456161
12125,16323376.416950244
12126,16323768.702758595
12127,16324294.947675936
12128,16325685.493482139
12129,16325785.532381237
12130,16325806.383031856
12131,16325874.255687375
12132,16326260.816497914
12133,16326283.319639636
12134,16326866.30350701
12135,16327821.67348633
12136,16328601.184812225
12137,16329124.314856729
12138,16329533.717615023
12139,16329546.07564522
12140,16330388.207452271
12141,16330848.138003575
12142,16336130.963832198
12143,16339231.498430561
12144,16339995.466780439
12145,16342482.29923537
12146,16342682.49118047
12147,16344332.818425119
12148,16346244.85150372
12149,16346349.697238727
12150,16347448.368608011
12151,16348035.61576794
12152,16349162.279186107
12153,16352038.7889071
12154,16353636.249671627
12155,16357873.153379828
12156,16358041.529944532
12157,16360058.162610903
12158,16360200.420138799
12159,16360545.679455807
12160,16361589.127579339
12161,16361641.212103609
12162,16364140.475272045
12163,16364568.869247526
12164,16364813.567156646
12165,16369028.405388381
12166,16372810.69168779
12167,16374022.296109978
12168,16375885.18777986
12169,16376046.778087018
12170,16377003.446629945
12171,16377382.229710942
12172,16378518.589589443
12173,16379428.595818797
12174,16380463.825268377
12175,16380894.454926027
12176,16382707.632206019
12177,16389189.55268872
12178,16390034.793439098
12179,16390803.084613128
12180,16391186.225965923
12181,16391698.717804909
12182,16392631.767912803
12183,16393688.121973867
12184,16394040.167431198
12185,16394977.100706099
12186,16395132.415936822
12187,16397396.201810576
12188,16397544.163686235
12189,16397602.59818735
12190,16397875.86524336
12191,16399125.358309051
12192,16401474.365862573
12193,16401590.773204956
12194,16402476.166668128
12195,16403962.102240691
12196,16404697.435904771
12197,16404766.30592568
12198,16410440.438412186
12199,16416069.512715722
12200,16416661.026398383
12201,16418885.229990367
12202,16419607.049201855
12203,16420383.72432767
12204,16421272.588424576
12205,16421495.238424364
12206,16421843.459491992
12207,16421950.916467398
12208,16423060.185205486
12209,16423859.878012136
12210,16424159.57675108
12211,16425796.021067481
12212,16426015.701752916
12213,16427110.921585271
12214,16427851.175208904
12215,16429339.350508947
12216,16429766.90484593
12217,16430361.186547603
12218,16430625.802102767
12219,16431676.272457946
12220,16431968.045809656
12221,16432163.965873096
12222,16435104.498935096
12223,16438817.084232546
12224,16438951.609977268
12225,16439418.542978209
12226,16439578.964781636
12227,16441112.277311882
12228,16442892.201460183
12229,16443903.076548822
12230,16444454.515428323
12231,16444996.597820481
12232,16447063.93770918
12233,16447300.9961127
12234,16448612.704387465
12235,16449151.911959453
12236,16449289.861799892
12237,16450369.685209848
12238,16451391.90382883
12239,16453511.88315254
12240,16453669.334112242
12241,16454479.606090484
12242,16454846.885414748
12243,16454890.866696358
12244,16455090.424944099
12245,16456393.178994954
12246,16458289.191455308
12247,16459014.126003942
12248,16459430.776885245
12249,16462034.241230078
12250,16463412.547078196
12251,16466620.524738032
12252,16466695.97762626
12253,16468197.859919414
12254,16470431.930763245
12255,16470548.775322057
12256,16470861.34151957
12257,16477242.249748267
12258,16478025.324243018
12259,16478172.930815335
12260,16479474.004292596
12261,16479594.503897075
12262,16479675.410511041
12263,16483328.81273565
12264,16486269.233978776
12265,16486582.873120062
12266,16487016.21442027
12267,16487431.786894526
12268,16488305.08783215
12269,16490657.18633372
12270,16491302.651487824
12271,16493964.21139113
12272,16494434.93486258
12273,16496430.43351414
12274,16496807.140058633
12275,16496923.039846737
12276,16499607.16699493
12277,16499731.40083228
12278,16499902.181244623
12279,16501040.176384978
12280,16501940.602713916
12281,16502447.188472329
12282,16504580.147163032
12283,16506656.402801795
12284,16507524.220980719
12285,16510626.675887562
12286,16511627.870731419
12287,16512860.87424409
12288,16512886.109655218
12289,16517629.407601595
12290,16518015.50834516
12291,16519037.436337318
12292,16520912.317431305
12293,16521799.573409185
12294,16522880.003147842
12295,16524545.359979462
12296,16526145.882597212
12297,16531066.234609768
12298,16531610.56184066
12299,16533787.716699973
12300,16534530.874135623
12301,16534955.940304281
12302,16538910.88611368
12303,16539570.291090097
12304,16540319.363182634
12305,16541451.800584463
12306,16543228.651974194
12307,16543810.132440466
12308,16544596.607124694
12309,16546302.561880678
12310,16547634.72092183
12311,16548514.763599139
12312,16549572.03969212
12313,16552778.548283432
12314,16554782.061727103
12315,16554976.889259681
12316,16554980.165294098
12317,16556601.18120045
12318,16556815.377091555
12319,16556993.602412114
12320,16557121.28843022
12321,16560162.117359925
12322,16561601.708399829
12323,16562401.09934563
12324,16565098.214814762
12325,16566303.1152862
12326,16566316.450125277
12327,16566320.669437528
12328,16566705.547908511
12329,16567047.375617966
12330,16567187.521806173
12331,16567815.738592688
12332,16569122.422362939
12333,16570120.916899696
12334,16570635.788284462
12335,16571284.380015805
12336,16575243.141646609
12337,16578740.502588002
12338,16582953.219855823
12339,16584706.304961426
12340,16585067.605587613
12341,16585288.03556609
12342,16585665.386610674
12343,16585797.283838017
12344,16586902.135144588
12345,16587590.316262465
12346,16589345.588402983
12347,16590274.455494024
12348,16592249.45847079
12349,16593136.202039234
12350,16594821.225545626
12351,16596098.09081111
12352,16598556.058078809
12353,16600580.896410994
12354,16600942.177745014
12355,16601581.414111165
12356,16604404.973377088
12357,16606594.622557636
12358,16608377.699431956
12359,16608430.57613865
12360,16609938.399984682
12361,16610651.687100064
12362,16611527.887691988
12363,16611936.597357474
12364,16617059.883240018
12365,16622990.953029986
12366,16623801.236351829
12367,16626474.27484147
12368,16626957.051167216
12369,16633565.659572408
12370,16633851.291314967
12371,16634038.020119993
12372,16634624.244403258
12373,16634684.401329357
12374,16636519.635725383
12375,16640030.50232729
12376,16640086.423490405
12377,16641718.85600779
12378,16644401.630340368
12379,16644520.14860372
12380,16645802.977691866
12381,16645923.34797525
12382,16645969.593573447
12383,16648489.5113783
12384,16649267.236830868
12385,16650485.034504376
12386,16650787.152016507
12387,16650841.126431791
12388,16653793.106980475
12389,16654041.466632493
12390,16658662.404924273
12391,16658770.523925692
12392,16659048.159020038
12393,16660906.238307733
12394,16663841.607274871
12395,16664585.174008448
12396,16665419.268219598
12397,16666339.608455956
12398,16666423.345095329
12399,16667236.263977062
12400,16667894.486270383
12401,16669643.3655742
12402,16669669.044092782
12403,16669944.563175142
12404,16672487.584407216
12405,16673971.421416044
12406,16675160.81216171
12407,16677475.278854417
12408,16678585.917997273
12409,16679511.208085913
12410,16681793.944153888
12411,16682821.46440399
12412,16683395.433303993
12413,16683522.644263446
12414,16687425.091949755
12415,16687625.95267455
12416,16688746.121033521
12417,16690410.194102768
12418,16690843.935770148
12419,16695120.64371755
12420,16696092.508858865
12421,16696800.276494399
12422,16697477.785393134
12423,16698239.195666796
12424,16700116.980047416
12425,16700373.705772245
12426,16700433.00174984
12427,16705166.856090624
12428,16706623.43029084
12429,16707657.586882569
12430,16707905.153890291
12431,16708448.480330674
12432,16708950.296639234
12433,16710226.581360655
12434,16711987.084117197
12435,16712245.299193738
12436,16712700.34137217
12437,16714204.414312137
12438,16715835.306349022
12439,16716192.83522887
12440,16717499.583923899
12441,16718321.565672789
12442,16718479.84104044
12443,16718861.307416672
12444,16719365.446373088
12445,16719726.146743383
12446,16728808.574962545
12447,16731066.420353161
12448,16733511.381753856
12449,16734102.331328519
12450,16735796.648834202
12451,16736111.065157488
12452,16737675.43563535
12453,16738421.96565915
12454,16739394.145124242
12455,16741258.644786524
12456,16743006.939296637
12457,16746417.256963212
12458,16748182.106876085
12459,16748629.311697613
12460,16748800.586426083
12461,16750455.9740927
12462,16750489.31831814
12463,16753099.131714715
12464,16753434.046567079
12465,16753875.392108638
12466,16754168.752320955
12467,16755134.999637559
12468,16756865.822112832
12469,16756990.807500556
12470,16758828.158797339
12471,16760236.964148393
12472,16764387.743292758
12473,16766338.942424089
12474,16767197.410043314
12475,16767858.539112274
12476,16769141.556080345
12477,16769968.897311889
12478,16771334.200816087
12479,16771386.777753334
12480,16773167.648810178
12481,16777107.999275826
12482,16777795.83139836
12483,16777858.4059526
12484,16778087.117081072
12485,16783592.87129359
12486,16784044.34404549
12487,16785523.12586587
12488,16787374.280787148
12489,16788276.99050881
12490,16789371.435733363
12491,16795138.030540228
12492,16797898.350038078
12493,16798681.778633602
12494,16799056.151304744
12495,16802229.633566607
12496,16804005.853552382
12497,16804510.299957935
12498,16806128.08420038
12499,16806541.871567614
12500,16808082.644349944
12501,16808309.16329045
12502,16808595.47507434
12503,16809071.123269908
12504,16810505.38707682
12505,16813710.09857279
12506,16814748.271672744
12507,16815070.840214245
12508,16815135.611426577
12509,16815143.499688596
12510,16816194.362176254
12511,16819539.233904313
12512,16820158.42199458
12513,16820432.99943278
12514,16822889.803545773
12515,16824288.954285942
12516,16825147.691768453
12517,16825350.048527382
12518,16829627.913367584
12519,16832324.61104878
12520,16832547.656447213
12521,16835685.479202434
12522,16835856.491053686
12523,16836307.37834787
12524,16837459.26266904
12525,16838638.2361322
12526,16839426.01175694
12527,16840405.6001287
12528,16840857.341680363
12529,16841207.468449876
12530,16843015.622211784
12531,16843778.664760794
12532,16845193.88589567
12533,16845469.76219581
12534,16846273.989564784
12535,16847390.638960466
12536,16847948.444729876
12537,16848527.989814315
12538,16848818.25298055
12539,16849363.517284874
12540,16853061.597065464
12541,16853678.3455235
12542,16854016.870606337
12543,16854193.160674263
12544,16854646.1473407
12545,16857489.359308273
12546,16859095.49392807
12547,16859240.970252182
12548,16859928.517111287
12549,16860648.7145964
12550,16861158.22148396
12551,16864489.487804763
12552,16865516.118808303
12553,16867406.581367925
12554,16867941.97679601
12555,16870242.838063892
12556,16870908.974567614
12557,16874473.215548716
12558,16876332.966645356
12559,16879490.13852261
12560,16880211.906060323
12561,16880470.880616285
12562,16881994.327341326
12563,16882508.81661964
12564,16883047.90079579
12565,16885759.16011773
12566,16886956.450824376
12567,16887496.7274879
12568,16887784.136666007
12569,16889752.82725046
12570,16890410.664984874
12571,16890750.939995367
12572,16892405.328682203
12573,16892652.81817016
12574,16893065.70126453
12575,16895145.246521086
12576,16899018.05281866
12577,16899277.824777324
12578,16899316.0411565
12579,16902648.39098448
12580,16903214.831288874
12581,16905215.41963508
12582,16907173.441823274
12583,16908539.19590852
12584,16908835.184708804
12585,16908943.458864775
12586,16910486.259950127
12587,16912917.005321313
12588,16913602.65166109
12589,16914531.68960488
12590,16915442.864295453
12591,16916021.220931195
12592,16916226.9081877
12593,16917698.112316705
12594,16918014.300557695
12595,16919344.47917193
12596,16921082.24859415
12597,16921486.814764865
12598,16924549.266464025
12599,16925346.8544512
12600,16925586.914907012
12601,16925590.389417913
12602,16926281.19587416
12603,16929849.187204316
12604,16930011.490270086
12605,16930022.413909003
12606,16930745.391774952
12607,16931831.83653105
12608,16931882.628619123
12609,16932342.5970014
12610,16933748.59254647
12611,16933865.505009316
12612,16934331.685340486
12613,16934653.286302228
12614,16934668.987996075
12615,16935313.433842257
12616,16937837.68752356
12617,16938967.296641774
12618,16941220.663191438
12619,16941557.937970106
12620,16941676.341812912
12621,16942769.416102223
12622,16942875.774481088
12623,16943069.700515233
12624,16943162.4857741
12625,16945876.07096805
12626,16946710.410323344
12627,16951789.36291471
12628,16959605.00928692
12629,16959637.682578765
12630,16959813.176148504
12631,16960005.429453894
12632,16961746.879450314
12633,16962127.728466984
12634,16967201.96511817
12635,16970973.29265149
12636,16973701.354845423
12637,16973814.300629787
12638,16975531.749326617
12639,16976061.615454275
12640,16978371.790702246
12641,16978799.68762279
12642,16982671.65442568
12643,16982823.42740524
12644,16983259.16798291
12645,16983845.689363923
12646,16985615.538056426
12647,16988514.127740413
